index,sid,text,polarity,file,label,domain_confidence,domain
0,gr-33-1,"با این امکاناتی که این گوشی داره، این قیمت خیلی مناسبه
بنچ مارکی که با نرم افزار antutu benchmark گرفتم رو براتون مینویسم.",1,data/main/Huawei Ascend Y300.xml,1,0.9903818964958191,0
28,rev-29,اما با اینکه صفحه نمایش این تبلت از آیپد جدید بزرگ‌تر است، رزولوشن آن بسیار کمتر یعنی ۷۶۸×۱۳۶۶ است که در مقایسه با رزولوشن ۱۵۳۶×۲۰۴۸ آیپد، حرفی برای گفتن ندارد.,-1,data/main/Microsoft Surface RT - 32GB + Keyboard.xml,0,0.9988693008199334,1
4859,-,در ضمن در هنگام فیلم برداری سه بعدی امکان زوم اپتیکال و فوکوس دستی هم وجود ندارد.,-1,data/extra/Panasonic HDC-HS900.xml,0,0.998598690610379,1
10282,-,یکی از ایرادات اصلی وارد شده به مدل قبلی نکسوس یعنی Galaxy Nexus، کیفیت پایین دوربین ۵ مگاپیکسلی آن بود.,-1,data/extra/LG Nexus 4 E960 - 16GB.xml,0,0.9982575330650434,1
7204,-,سنسور تصویر خیلی کوچکی است و حتی از سنسورهای ۱/۲٫۳ اینچ هم کوچکتر می‌باشد.,1,data/extra/Nikon Coolpix S30.xml,1,0.9980837980983779,1
3958,-,عملکرد این سنسور آنقدر عالی است که حتی در ایزو ۱۶۰۰ نیز مقدار نویز خیلی کم است و جزئیات خیلی خوب قابل نمایش هستند.,2,data/extra/Canon PowerShot SX40 HS.xml,1,0.9966066032648087,1
11,rev-12,این رزولوشن، باعث می‌گردد تراکم پیکسلی این صفحه نمایش ۲۲۶ppi باشد که بسیار مناسب است.,2,data/main/Huawei MediaPad 10 FHD - 16GB.xml,1,0.998669148539193,1
4700,-,این میزان میدان دید برای ثبت مناظر کاملا گسترده یا فضاهای داخلی کافیست.,1,data/extra/Canon Powershot SX50 HS.xml,1,0.9979381875600666,1
7471,-,عمل فوکوس خودکار آن نیز خیلی سریع و دقیق است.,2,data/extra/Apple iPhone 4S-32GB.xml,1,0.9975746290292591,1
5,gr-28-6,شما با داشتن این گوشی هیچوقت احساس پشیمانی نخواهید کرد و از خریدش کاملا راضی خواهید بود چرا که این گوشی در آینده نیز حرفهای بسیاری برای گفتن خواهد داشت.,1,data/main/Samsung Galaxy S II I9100 - 16GB.xml,1,0.9978062787558883,1
11265,-,در کل، می‌توان گفت که این افت کیفیت برای ارزان کردن گوشی ارزشش را دارد، چرا که عملکرد صفحه نمایش به صورت کلی مناسب است و برای کسانی که خواهان داشتن صفحه نمایش‌های بزرگ هستند، راضی کننده خواهد بود.,1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml,1,0.9977655482944101,1
13168,-,در کل می‌توانیم بگوییم Xperia ray یکی از بهترین گوشی‌های رده متوسط موجود در بازار است.,1,data/extra/Sony Ericsson Xperia Ray_Hosseini.xml,1,0.9979472863487899,1
62,rev-63,و در آخر، برای مکالمات تصویری شما یک دوربین ۱٫۳ مگاپیکسلی در جلوی دوربین تعبیه شده که بسیار کاربردی است.,2,data/main/LG Optimus Vu P895.xml,1,0.9988900333410129,1
0,gr-2-1,اگه پول دستم بیاد حتما میخرمش.,1,data/main/Nokia Lumia 620.xml,1,0.9987439513206482,0
71,rev-72,این گوشی، با وجود یک صفحه‌ی نمایش بسیار خوب، سخت افزار قدرتمند، سیستم عامل به روز و دوربین با کیفیت، به خودی خود یک گوشی قابل اطمینان محسوب می‌گردد.,2,data/main/Asus PadFone - 16GB.xml,1,0.9989480440272018,1
10729,-,اکنون Xperia Mini مجهز به پردازنده‌ی بسیار قدرتمند Scorpion به همراه چیپ Qualcomm QSD۸۲۵۵ Snapdragon با فرکانس ۱ گیگاهرتز می‌باشد که کاملا مناسب این سیستم عامل می‌باشد.,2,data/extra/Sony Ericsson Xperia Mini.xml,1,0.9985364286694676,1
34,rev-35,در Galaxy S II و اینک Galaxy S II Plus برنامه‌ای وجود دارد که از طریق آن می‌توانید غلظت رنگ نمایشگر را به صورت دلخواه تنظیم کنید.,1,data/main/Samsung Galaxy S II Plus I9105 - 8GB.xml,1,0.9990711816353723,1
3,gr-24-4,بقیه چیز هاش عالیه.,2,data/main/Apple iPhone 5 - 16GB.xml,1,0.9985492825508118,0
0,gr-42-1,"سلام به همه دوستان
من ۲ ماه اس۲ دارم واقعا حرف نداره
سری G به نظر من خیلی خیلی بهتره.",1,data/main/Samsung Galaxy S II I9100 - 16GB.xml,1,0.9979301691055298,0
32,rev-33,مرورگر اینترنت همان مرورگر استاندارد اندروید است که کارایی مناسبی دارد.,1,data/main/Huawei MediaPad 10 FHD - 16GB.xml,1,0.9971990250051022,1
3,cr-1-4,۱- وزن ۲٫۰۲ کیلویی این مدل در این سایز بسیار مناسب و سبک محصوب می‌شود، این در حالی است که اغلب مدل‌های موجود در بازار وزن سیستم خود را بدون احتساب باتری اعلام میکنند.,1,data/main/Apple MacBook Pro With Retina Display-B.xml,1,0.9982247665757313,1
11838,-,من ۲ هفته‌ای هست که این تبلت رو گرفتم فقط یه چیز در مورد این تبلت میگم و اون هم کلمه عالی منظورم از همه لحاظه اونایی که تبلتی میخوان که از سامسونگ بهتره باشه و قیمت مناسبتری داشته باشه تو خرید این تبلت شک نکنن.,2,data/extra/Huawei MediaPad 10 FHD - 16GB.xml,1,0.9991816878318787,0
0,gr-3-1,به نظر من که معرکه هستش هیچ جای حرفی باقی نذاشته,1,data/main/Huawei MediaPad 10 FHD - 16GB.xml,1,0.9958589673042297,0
4,cr-15-5,دوربینش واقعا عالیه.,2,data/main/Sony Ericsson Xperia Ray.xml,1,0.9982695579528809,0
1076,-,بعلاوه فیلم برداری ۷۲۰p HD نیز با آن مقدور می‌باشد که خیلی خوب است.,2,data/extra/Casio Exilim EX-ZS6_Hosseini.xml,1,0.9986396421445534,1
1,gr-7-2,"خوش دست و شیک هست
۳. رمش هم که ۱گیگ که عالیه هنگ تو کارش نیست
۴.",2,data/main/Samsung Galaxy Young S6312.xml,1,0.9956964254379272,0
2497,-,همچنین، آخرین نسخه از رابط کاربری سامسونگ با نام Nature UX به زیبایی و راحتی آن افزوده است.,1,data/extra/Samsung I8190 Galaxy S III Mini.xml,1,0.9987871741177514,1
8537,-,نرم افزارسیستم عامل موجود بر روی این گوشی، نسخه ۴ از سیستم عامل محبوب اندروید می‌باشد که نسبت به نسخه پیشین پیشرفت چشم گیری داشته است و بسیار روان‌تر شده است.,2,data/extra/Sony Xperia E Dual.xml,1,0.9983492576284334,1
6407,-,• جمع بندیدر کل، به نظر می‌رسد کمپانی Sony بعد از جدا شدن از Ericsson، در تولید گوشی دقت و وسواس بیشتری به خرج داده تا مجددا در بازار رقابت به جمع بزرگان بپیوندد.,1,data/extra/Sony Xperia Neo L.xml,1,0.9952517589554191,1
1800,-,به جز آن، عملکرد این دوربین را خیلی دوست داریم و عکس‌های تولید شده توسط آن برای استفاده‌های روزمره شارپنس و رنگ خیلی خوبی دارند.,1,data/extra/(Canon Ixus 510 HS (PowerShot ELPH 530 HS.xml,1,0.9987071168143302,1
3716,-,واقعا ممنون دیجی کالا لطفا همیشه اخبار این گوشی رو دنبال کنین,2,data/extra/HTC One X Plus - 64GB.xml,1,0.9982795715332031,0
4821,-,یک دوربین دیگر با نام HDC-SD۸۰۰ هم وجود دارد که فاقد چشمی الکترونیکی، جک هدفون و میکروفون است و فیلم‌های آن نیز فقط بر روی کارت حافظه‌ی SD/SDHC/SDXC ذخیره می‌شوند و حافظه‌ی داخلی ندارد.,-1,data/extra/Panasonic HDC-HS900.xml,0,0.9989310076925904,1
2505,-,دوربیندوربین اصلی این گوشی یک دوربین ۵ مگاپیکسلی است که به کمک فلاش LED عکس‌های با کیفیت و با رزولوشن ۱۹۴۴×۲۵۹۲ را ثبت می‌نماید.,1,data/extra/Samsung I8190 Galaxy S III Mini.xml,1,0.9990490766940638,1
53,-,هرچند که سنسور تصویر آن‌ها رزولوشن خیلی بالایی ارائه نمی‌دهد ولی به هر صورت کمپانی تصمیم گرفته که خروجی Full HD داشته باشند.,-1,data/extra/Sony HDR-XR160.xml,0,0.9984493714291602,1
7806,-,این گوشی نسبت به گوشی‌های هم تراز خود در بازار از کیفیت و کارایی بالاتری بر خوردار است و ارزش خرید بالایی دارد.,1,data/extra/Sony Ericsson Live With Walkman.xml,1,0.9982808022759855,1
3375,-,عملکرد این باتری در مدل‌های مختلف بسته به سایز صفحه نمایش و نوع سخت افزار داخلی، متفاوت است اما در کل از شارژدهی باتری راضی بودیم.,1,data/extra/Asus X43SD_Hosseini.xml,1,0.998613185598515,1
9059,-,واقعا عالی میشه اگه بیاد.,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml,1,0.9986544847488403,0
12095,-,TZ-۱۸ از فن‌آوری‌های متنوع و خیلی خوبی در عکاسی بهره می‌برد که مثلا شامل تشخیص چهره هم می‌شود.,2,data/extra/(Panasonic Lumix DMC-TZ18 (ZS8_Anvari.xml,1,0.9984825368737802,1
9675,-,بسیار عالی,2,data/extra/Canon EOS 6D Body.xml,1,0.9993321299552917,0
8234,-,من بیشتر از کاربردهای زیادی که داره خوشحال هستم.,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml,1,0.9970732927322388,0
6,cr-1-7,از لحاظ پرفرمنس و سرعت و دمای کاری سیگیت بهتره.,1,data/main/Western Digital Portable My Passport - 1TB.xml,1,0.9907768703997135,1
9068,-,نسل جدید iPod Touch تنها ۸۸ گرم وزن دارد که این میزان، ۱۳ گرم سبک‌تر از مدل سال گذشته است.,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml,1,0.9983693673275411,1
6068,-,به احتمال زیاد این افزایش کیفیت تصاویر به دلیل بهره گیری از پردازشگر DIGIC ۵ بوده است.,1,data/extra/Canon EOS 650D Kit EF-18-55 IS.xml,1,0.9985150555148721,1
0,gr-13-1,اگه باطریش خیلی خوب کار کنه حرف نداره,1,data/main/HTC One X Plus - 64GB.xml,1,0.9993470311164856,0
2,gr-29-3,دوربینشم متوسطه ولی بدم نیست.,1,data/main/Sony Xperia Ion.xml,1,0.9979609251022339,0
8070,-,کاور پشتی گوشی دارای طرح برجسته‌ای می‌باشد و در هنگام لمس کردن احساس خوبی به شما می‌دهد.,1,data/extra/Samsung Galaxy S II I9100 - 16GB_Hosseini.xml,1,0.9981208520475775,1
3996,-,رزلوشن این صفحه نمایش ۱۲۸۰x۸۰۰ بوده که تراکم پیکسلی بسیار بالایی را ارائه میدهد و خواندن متون بر روی آن بسیار راحت و لذت بخش است.,2,data/extra/Sony S - 16GB_Hosseini.xml,1,0.9988301286939532,1
0,gr-62-1,یکى از بهترین گوشى هاى حال حاضر است.,1,data/main/Apple iPhone 5 - 16GB.xml,1,0.9910974884405732,1
8659,-,اما از هر نظر گوشیه خوبیه وکار کردن باهاش راحته,1,data/extra/Nokia 500.xml,1,0.9994136095046997,0
6722,-,بیشترین امکانات رو داره..,2,data/extra/Apple iPhone 5 - 64GB.xml,1,0.9954985976219177,0
8721,-,HP LaserJet P۱۱۰۲ مدل جدید پرینتر تک رنگ لیزری این شرکت از سری سطح مبتدی است که توانایی ارایه‌ی کیفیت خیلی خوب به همراه سرعت بالا دارد.,1,data/extra/HP LaserJet P1102_Hosseini.xml,1,0.9968161743599921,1
9737,-,با این حال باید گفت که رقیب مستقیم این دوربین یعنی Nikon D۶۰۰ از نظر مشخصات فنی چند نکته‌ی برتر دارد که از مهم‌ترین آن‌ها می‌توان به چشمی اپتیکال با توانایی پوشش ۱۰۰ درصد میدان دید و سیستم فوکوس خودکار ۳۹ نقطه‌ای اشاره کرد.,1,data/extra/Canon EOS 6D Body.xml,1,0.9989256943808869,1
11990,-,من دارم تو فیلمبرداری کیفیت صدا و تصویر واقعا عالیه.,2,data/extra/Sony Cyber-Shot DSC-WX50.xml,1,0.998921275138855,0
49,rev-50,در ضمن، یک دوربین ۲ مگاپیکسلی نیز برای انجام مکالمات تصویری وجود دارد که برای این منظور بسیار مناسب و با کیفیت است.,2,data/main/Samsung I9082 Galaxy Grand Duos.xml,1,0.9987182789482176,1
1074,-,کاملا کوچک است و به راحتی در کف دست جای می‌گیرد.,1,data/extra/Casio Exilim EX-ZS6_Hosseini.xml,1,0.9973809430375695,1
22,rev-23,"به همین دلیل نیز گستره‌ی حساسیت یا ایزو آن تا ۱۲,۸۰۰ است که عالیست.",2,data/main/Sony Cyber-Shot DSC-HX10V.xml,1,0.9987385516287759,1
